codigo_glaciar,nombre,tipo_glaciar,area_km2,region,provincia,comuna,latitud,longitud,cuenca,macrozona,altitud_media_msnm,altitud_max_msnm,altitud_min_msnm,volumen_hielo_km3,volumen_agua_km3,pendiente_grados,orientacion,anio_inventario
CL101021024@,sin_nombre,GLACIAR ROCOSO,0.0365067118532,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7341133167402,-68.9963921381787,ALTIPLANICAS,MACROZONA NORTE,4894.01822917,4966,4814,0.000191485498024,0.000175592201688,23.8348115819,NW,2019
CL101021025@,sin_nombre,GLACIAR ROCOSO,0.0678489560322,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.737909712152,-68.9949846824248,ALTIPLANICAS,MACROZONA NORTE,5064.06128134,5257,4924,0.000444017606789,0.000407164145426,23.8183201223,W,2019
CL101030012@,sin_nombre,GLACIAR ROCOSO,0.120684439912,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7585752306597,-68.984683129547,ALTIPLANICAS,MACROZONA NORTE,4988.57902973,5170,4827,0.000970056201276,0.00088954153657,32.2329260299,SE,2019
CL101030014@,sin_nombre,GLACIAR ROCOSO,0.29705845126,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7542035297741,-68.9813657085613,ALTIPLANICAS,MACROZONA NORTE,5089.39606474,5465,4781,0.00329338562563,0.0030200346187,31.5593415596,SE,2019
CL101030017@,sin_nombre,GLACIAR ROCOSO,0.0221380888612,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7551693277143,-68.9746975376141,ALTIPLANICAS,MACROZONA NORTE,4915.59227468,5008,4855,9.71295243228e-05,8.9067773804e-05,26.7057831195,S,2019
CL101021030@,sin_nombre,GLACIAR ROCOSO,0.11078081403,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7508720497676,-69.0567956479764,ALTIPLANICAS,MACROZONA NORTE,5016.16309013,5244,4858,0.000863643497592,0.000791961087292,27.8929784623,W,2019
CL101021031@,sin_nombre,GLACIAR ROCOSO,0.147690438916,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7472725595015,-69.0633155348707,ALTIPLANICAS,MACROZONA NORTE,4816.80475273,4920,4739,0.00127587254354,0.00116997512243,16.700873272,SW,2019
CL101021033@,sin_nombre,GLACIAR ROCOSO,0.0259852049241,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7566646312422,-69.0584407084522,ALTIPLANICAS,MACROZONA NORTE,4973.98181818,5020,4922,0.00012072007335,0.000110700307262,22.7162868153,W,2019
CL101021032@,sin_nombre,GLACIAR ROCOSO,0.354323066379,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7433045735861,-69.0622232574505,ALTIPLANICAS,MACROZONA NORTE,4953.48961661,5387,4756,0.00418341675195,0.00383619316154,20.8340124843,W,2019
CL101030011@,sin_nombre,GLACIAR ROCOSO,0.125043344158,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7462055177794,-69.037075329823,ALTIPLANICAS,MACROZONA NORTE,5043.25981873,5223,4930,0.0010179051634,0.000933419034838,27.8483907773,NE,2019
CL101030009@,sin_nombre,GLACIAR ROCOSO,0.119719204744,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.75990630878,-69.0405180148899,ALTIPLANICAS,MACROZONA NORTE,5009.28616352,5186,4871,0.000959542949322,0.000879900884528,27.3866648528,SE,2019
CL101030010@,sin_nombre,GLACIAR ROCOSO,0.48162602404,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7587486729696,-69.0343561795667,ALTIPLANICAS,MACROZONA NORTE,4950.49646643,5481,4707,0.00634502746524,0.00581839018563,27.1174387128,S,2019
CL101030007@,sin_nombre,GLACIAR ROCOSO,0.0891961679675,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7537328907094,-69.0484655602301,ALTIPLANICAS,MACROZONA NORTE,5217.86878307,5298,5159,0.000643599798252,0.000590181014997,16.7604413441,SW,2019
CL101030006@,sin_nombre,GLACIAR ROCOSO,0.0252822302334,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7677815069854,-69.0528111152182,ALTIPLANICAS,MACROZONA NORTE,4773.01503759,4803,4738,0.000116309873576,0.000106656154069,19.8272236218,E,2019
CL101030004@,sin_nombre,GLACIAR ROCOSO,0.0129801242913,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7694967666109,-69.0561265012719,ALTIPLANICAS,MACROZONA NORTE,4982.55555556,5029,4943,4.70668909281e-05,4.31603389811e-05,30.8900244324,NE,2019
CL101030001@,sin_nombre,GLACIAR ROCOSO,0.201726150514,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7620443757015,-69.0694510509798,ALTIPLANICAS,MACROZONA NORTE,4876.90009337,5241,4720,0.00194786304073,0.00178619040835,26.1250570301,NW,2019
CL101030002@,sin_nombre,GLACIAR ROCOSO,0.193112873531,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7694438254267,-69.0722195222147,ALTIPLANICAS,MACROZONA NORTE,4786.30912659,4949,4699,0.00183587008159,0.00168349286482,19.8177486725,W,2019
CL101030003@,sin_nombre,GLACIAR ROCOSO,0.0306676296246,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7714922942344,-69.0691608950654,ALTIPLANICAS,MACROZONA NORTE,4893.79510703,4955,4823,0.000151154525686,0.000138608700054,24.6728624437,W,2019
CL101021027@,sin_nombre,GLACIAR ROCOSO,0.114782566277,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.740531009057,-68.9980180507718,ALTIPLANICAS,MACROZONA NORTE,4901.4228243,5122,4788,0.000906249433056,0.000831030730112,25.4169790988,W,2019
CL101030005@,sin_nombre,GLACIAR ROCOSO,0.0210415653262,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7629047645003,-69.0580655144685,ALTIPLANICAS,MACROZONA NORTE,5026.38738739,5082,4987,9.06594368736e-05,8.31347036131e-05,22.8551187322,E,2019
CL101030025@,sin_nombre,GLACIAR ROCOSO,0.20300167663,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.8902707150435,-68.9218020763449,ALTIPLANICAS,MACROZONA NORTE,5081.70459824,5230,4963,0.00196459530265,0.00180153389253,20.0462161007,W,2019
CL101030024@,sin_nombre,GLACIAR ROCOSO,0.0640857904904,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.8874698824592,-68.9250458833422,ALTIPLANICAS,MACROZONA NORTE,4944.82518519,5053,4884,0.000410933738552,0.000376826238252,20.846398663,W,2019
CL101030023@,sin_nombre,GLACIAR ROCOSO,0.0498856656668,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.8847607828913,-68.9283627883379,ALTIPLANICAS,MACROZONA NORTE,4850.96998124,4913,4800,0.000292515735037,0.000268236929029,18.2948705023,SW,2019
CL101030022@,sin_nombre,GLACIAR ROCOSO,0.0531947909628,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.8788990300784,-68.9245033384425,ALTIPLANICAS,MACROZONA NORTE,4921.85638298,4979,4865,0.000319154144168,0.000292664350202,21.7227452292,W,2019
CL101030021@,sin_nombre,GLACIAR ROCOSO,0.0496147062914,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.8774319119028,-68.9282208658535,ALTIPLANICAS,MACROZONA NORTE,4872.46197719,4948,4806,0.000290361784489,0.000266261756376,25.0885348683,SW,2019
CL101040010@,sin_nombre,GLACIAR ROCOSO,0.0126142346278,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-19.0070549595334,-69.0371801593149,ALTIPLANICAS,MACROZONA NORTE,5004.43283582,5022,4986,4.5275614983e-05,4.15177389394e-05,16.4284567477,W,2019
CL101021037@,sin_nombre,GLACIAR ROCOSO,0.164651547033,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4308036869037,-69.0486673748809,ALTIPLANICAS,MACROZONA NORTE,5283.42289988,5419,5181,0.00147868586763,0.00135595494062,23.7948028015,S,2019
CL101040002@,sin_nombre,GLACIAR ROCOSO,0.0626489386146,TARAPACA,TAMARUGAL,COLCHANE,-19.0612711525028,-68.9796774689186,ALTIPLANICAS,MACROZONA NORTE,4481.11278195,4524,4454,0.000398481373126,0.000365407419157,22.3081064081,SW,2019
CL101000023@,sin_nombre,GLACIAR ROCOSO,0.0137225720397,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,-17.8051539620452,-69.4641765724078,ALTIPLANICAS,MACROZONA NORTE,4738.63888889,4767,4710,5.07570192905e-05,4.65441866894e-05,26.1509130233,S,2019
CL101000024@,sin_nombre,GLACIAR ROCOSO,0.00984446093095,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,-17.7754165168721,-69.4951686342992,ALTIPLANICAS,MACROZONA NORTE,5107.00925926,5139,5075,3.23413074247e-05,2.96569789084e-05,32.016307301,SW,2019
CL101000025@,sin_nombre,GLACIAR ROCOSO,0.00994796395504,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,-17.7771608399977,-69.5042646013451,ALTIPLANICAS,MACROZONA NORTE,4886.44761905,4904,4873,3.28035936778e-05,3.00808954025e-05,20.4304899579,SW,2019
CL101000026@,sin_nombre,GLACIAR ROCOSO,0.193688758743,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,-17.8571804621917,-69.3974359562923,ALTIPLANICAS,MACROZONA NORTE,4958.35493373,5147,4843,0.00184330330972,0.00169030913501,24.8852737494,S,2019
CL101000028@,sin_nombre,GLACIAR ROCOSO,0.050068736826,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,-17.8550461493026,-69.4106585145591,ALTIPLANICAS,MACROZONA NORTE,4962.77039848,5051,4908,0.000293973398988,0.000269573606872,26.3974513609,S,2019
CL101000027@,sin_nombre,GLACIAR ROCOSO,0.102012505392,ARICA Y PARINACOTA,PARINACOTA,GENERAL LAGOS,-17.8599453966019,-69.3917398880852,ALTIPLANICAS,MACROZONA NORTE,4795.77839851,4869,4739,0.00077221599495,0.000708122067369,18.5042096237,S,2019
CL101001036@,sin_nombre,GLACIAR ROCOSO,0.0132157678819,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.1244772909237,-69.3677761274787,ALTIPLANICAS,MACROZONA NORTE,5086.74100719,5115,5055,4.82301375153e-05,4.42270361015e-05,28.0272006851,SE,2019
CL101001037@,sin_nombre,GLACIAR ROCOSO,0.014179545394,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.1008114557729,-69.1268325740364,ALTIPLANICAS,MACROZONA NORTE,5055.66442953,5093,5028,5.30642293521e-05,4.86598983159e-05,22.5263880627,W,2019
CL101001039@,sin_nombre,GLACIAR ROCOSO,0.0352780881052,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.0881002229111,-69.108607279852,ALTIPLANICAS,MACROZONA NORTE,4886.21715818,4909,4870,0.000182793374529,0.000167621524443,16.6691649299,SW,2019
CL101001040@,sin_nombre,GLACIAR ROCOSO,0.0218031778518,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.0197570285321,-69.1101701822481,ALTIPLANICAS,MACROZONA NORTE,5108.28384279,5170,5071,9.51409482162e-05,8.72442495143e-05,26.8760140556,SW,2019
CL101001041@,sin_nombre,GLACIAR ROCOSO,0.00952040840163,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.0173201732438,-69.1110285391756,ALTIPLANICAS,MACROZONA NORTE,5099.52427184,5140,5071,3.090521228e-05,2.83400796608e-05,28.2037405644,W,2019
CL101001042@,sin_nombre,GLACIAR ROCOSO,0.00973467026694,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.0158272789386,-69.1121671352872,ALTIPLANICAS,MACROZONA NORTE,5056.63551402,5079,5036,3.18528312472e-05,2.92090462537e-05,26.2376587814,W,2019
CL101001043@,sin_nombre,GLACIAR ROCOSO,0.0369024793373,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.0114671103726,-69.1166418142093,ALTIPLANICAS,MACROZONA NORTE,4988.93333333,5018,4959,0.000194307912452,0.000178180355718,14.8218630424,SW,2019
CL101001044@,sin_nombre,GLACIAR ROCOSO,0.0454704682909,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.0090307163831,-69.1203240689238,ALTIPLANICAS,MACROZONA NORTE,4954.85714286,4973,4928,0.000257949649887,0.000236539828946,15.1509722173,SW,2019
CL101001045@,sin_nombre,GLACIAR ROCOSO,0.118203814334,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.0060010728319,-69.1258261817654,ALTIPLANICAS,MACROZONA NORTE,4901.39311449,4957,4851,0.000943098477576,0.000864821303937,22.7199541505,SW,2019
CL101021038@,sin_nombre,GLACIAR ROCOSO,0.0711612497798,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4395484306428,-69.0495020441419,ALTIPLANICAS,MACROZONA NORTE,5073.76595745,5246,4957,0.000473686088827,0.000434370143454,28.5479143592,SE,2019
CL101021019@,sin_nombre,GLACIAR ROCOSO,0.14288835522,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4429365442602,-69.0510103268401,ALTIPLANICAS,MACROZONA NORTE,4991.35941645,5146,4902,0.00121990726686,0.00111865496371,24.5949289277,S,2019
CL101021039@,sin_nombre,GLACIAR ROCOSO,0.0202774161919,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7418553578792,-69.0722745196795,ALTIPLANICAS,MACROZONA NORTE,4756.32258065,4809,4711,8.62208359242e-05,7.90645065425e-05,27.691372911,SW,2019
CL101021040@,sin_nombre,GLACIAR ROCOSO,0.595018990846,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4453966462539,-69.0792455536917,ALTIPLANICAS,MACROZONA NORTE,5025.03281823,5264,4863,0.0084534588456,0.00775182176142,20.8516409897,S,2019
CL101021041@,sin_nombre,GLACIAR ROCOSO,0.0112653571497,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4610522571646,-69.0464804248917,ALTIPLANICAS,MACROZONA NORTE,4741.22881356,4759,4730,3.88341700252e-05,3.56109339131e-05,16.452958103,SW,2019
CL101021042@,sin_nombre,GLACIAR ROCOSO,0.0145146146336,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4535073668446,-69.0571058484032,ALTIPLANICAS,MACROZONA NORTE,4804.12258065,4834,4786,5.47729569316e-05,5.02268015063e-05,26.4819674707,S,2019
CL101021043@,sin_nombre,GLACIAR ROCOSO,0.0629059000121,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4665720404259,-69.0429794226782,ALTIPLANICAS,MACROZONA NORTE,4768.16363636,4786,4749,0.000400700895919,0.000367442721558,11.5981861747,W,2019
CL101021044@,sin_nombre,GLACIAR ROCOSO,0.0415634861085,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4685869685262,-69.0311327194732,ALTIPLANICAS,MACROZONA NORTE,4766.59589041,4806,4747,0.000228343287308,0.000209390794461,13.7943213356,SW,2019
CL101030027@,sin_nombre,GLACIAR ROCOSO,0.0470534428647,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7779877615735,-69.0596669104115,ALTIPLANICAS,MACROZONA NORTE,4728.90140845,4798,4674,0.000270210765761,0.000247783272203,29.8059728448,S,2019
CL101030028@,sin_nombre,GLACIAR ROCOSO,0.0313004524769,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7625037246831,-69.0511000950195,ALTIPLANICAS,MACROZONA NORTE,4942.25460123,5004,4891,0.000155402605486,0.000142504189231,29.5345654853,SW,2019
CL101030029@,sin_nombre,GLACIAR ROCOSO,0.00997950962465,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.8950442651078,-68.9240570031489,ALTIPLANICAS,MACROZONA NORTE,5000.30841121,5039,4963,3.29448319541e-05,3.02104109019e-05,29.4729559622,SW,2019
CL101030030@,sin_nombre,GLACIAR ROCOSO,0.345607396044,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.9390678397616,-69.1365990970213,ALTIPLANICAS,MACROZONA NORTE,5014.18385161,5229,4865,0.00404439234032,0.00370870777607,23.490896543,E,2019
CL101030031@,sin_nombre,GLACIAR ROCOSO,0.0300274867991,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.9444213713751,-69.1380701011006,ALTIPLANICAS,MACROZONA NORTE,5019.11912226,5085,4962,0.00014688903329,0.000134697243527,25.8168708688,E,2019
CL101030032@,sin_nombre,GLACIAR ROCOSO,0.326118533748,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.9147260805736,-69.1425798180685,ALTIPLANICAS,MACROZONA NORTE,5075.28100607,5373,4908,0.003738063186,0.00342780394156,28.5344767429,E,2019
CL101030033@,sin_nombre,GLACIAR ROCOSO,0.218778181343,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.9664522813806,-69.1127634933826,ALTIPLANICAS,MACROZONA NORTE,4847.59257661,5047,4698,0.00217461084212,0.00199411814222,21.9303981919,SE,2019
CL101030036@,sin_nombre,GLACIAR ROCOSO,0.0506842042661,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-19.0226433630324,-69.0720684950085,ALTIPLANICAS,MACROZONA NORTE,5175.89776952,5224,5131,0.00029888785806,0.000274080165841,21.3732665126,N,2019
CL101044026@,sin_nombre,GLACIAR ROCOSO,0.0148512532892,TARAPACA,TAMARUGAL,PICA,-19.7590062451519,-68.7636639545759,ALTIPLANICAS,MACROZONA NORTE,4854.31410256,4873,4835,5.65039285379e-05,5.18141024693e-05,21.1134255116,S,2019
CL101001047@,sin_nombre,GLACIAR ROCOSO,0.0988045004366,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.0540874174736,-69.0821234073413,ALTIPLANICAS,MACROZONA NORTE,5335.16412214,5564,5213,0.000739448834046,0.00067807458082,24.0428067498,S,2019
CL101001048@,sin_nombre,GLACIAR ROCOSO,0.0365419055973,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.087041328089,-69.0844447064697,ALTIPLANICAS,MACROZONA NORTE,5154.7002584,5191,5124,0.00019173604156,0.000175821950111,15.0347486146,W,2019
CL101010021@,sin_nombre,GLACIAR ROCOSO,0.146438114333,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.413790596676,-69.0600278904256,ALTIPLANICAS,MACROZONA NORTE,5227.15141753,5396,5154,0.00126121393895,0.00115653318202,17.5316964723,W,2019
CL101021046@,sin_nombre,GLACIAR ROCOSO,0.569166558334,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4213148594004,-69.0564640838235,ALTIPLANICAS,MACROZONA NORTE,5321.26015313,5588,5165,0.00795895303956,0.00729835993728,21.8050702288,SW,2019
CL101021047@,sin_nombre,GLACIAR ROCOSO,0.179659767764,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4244463475624,-69.0698627841099,ALTIPLANICAS,MACROZONA NORTE,5388.92230971,5553,5234,0.00166450802015,0.00152635385448,26.5759574312,E,2019
CL101021048@,sin_nombre,GLACIAR ROCOSO,0.0556508185713,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4272213313609,-69.0513553233046,ALTIPLANICAS,MACROZONA NORTE,5382.55706985,5470,5349,0.000339313401572,0.000311150389242,19.017555933,S,2019
CL101021049@,sin_nombre,GLACIAR ROCOSO,0.0417935097259,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4286474622576,-69.0532012103696,ALTIPLANICAS,MACROZONA NORTE,5353.239819,5407,5311,0.000230059838918,0.000210964872288,20.9294882705,S,2019
CL101021051@,sin_nombre,GLACIAR ROCOSO,0.0536560105845,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4481468610524,-69.0924882688659,ALTIPLANICAS,MACROZONA NORTE,4986.56360424,5043,4932,0.000322915023371,0.000296113076431,22.8771108612,S,2019
CL101021052@,sin_nombre,GLACIAR ROCOSO,0.0303983982885,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4569455444229,-69.0929881523401,ALTIPLANICAS,MACROZONA NORTE,4880.51692308,4944,4842,0.000149356631964,0.000136960031511,27.959950585,SE,2019
CL101021055@,sin_nombre,GLACIAR ROCOSO,0.0321003205361,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4586982367033,-69.0952501163266,ALTIPLANICAS,MACROZONA NORTE,4862.70118343,4935,4798,0.000160816025384,0.000147468295277,25.844273721,S,2019
CL101021056@,sin_nombre,GLACIAR ROCOSO,0.1120181844,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4522753700279,-69.1015786776839,ALTIPLANICAS,MACROZONA NORTE,4868.62647555,4954,4804,0.000876759831792,0.000803988765753,22.1275918898,NW,2019
CL101021053@,sin_nombre,GLACIAR ROCOSO,0.151766409389,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4593255627055,-69.1032008448606,ALTIPLANICAS,MACROZONA NORTE,4817.70444584,4918,4735,0.00132388871485,0.00121400595152,23.6993755391,W,2019
CL101021054@,sin_nombre,GLACIAR ROCOSO,0.0804263022405,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4658718524693,-69.0960338867837,ALTIPLANICAS,MACROZONA NORTE,4733.15647059,4829,4662,0.000559269755923,0.000512850366181,28.4785558661,SE,2019
CL101021057@,sin_nombre,GLACIAR ROCOSO,0.0346611599927,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4706797577438,-69.0987981841205,ALTIPLANICAS,MACROZONA NORTE,4660.02724796,4734,4615,0.000178469163302,0.000163656222748,31.6385145642,SE,2019
CL101021036@,sin_nombre,GLACIAR ROCOSO,0.0127572135596,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.6808626775604,-69.2685971741474,ALTIPLANICAS,MACROZONA NORTE,4840.72262774,4882,4798,4.59734150822e-05,4.21576216304e-05,29.9676777916,SE,2019
CL101030037@,sin_nombre,GLACIAR ROCOSO,0.0262337330622,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7643501546438,-69.0559178215093,ALTIPLANICAS,MACROZONA NORTE,4968.13357401,4999,4926,0.000122289525387,0.00011213949478,25.8094624027,NE,2019
CL101030038@,sin_nombre,GLACIAR ROCOSO,0.0271775536853,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7711614784909,-69.0471922896484,ALTIPLANICAS,MACROZONA NORTE,4668.96503497,4696,4643,0.000128297907149,0.000117649180856,17.4891376795,SW,2019
CL101030039@,sin_nombre,GLACIAR ROCOSO,0.04909944484,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7539351749592,-69.028833572776,ALTIPLANICAS,MACROZONA NORTE,4869.34285714,4951,4806,0.000286277378534,0.000262516356116,20.4107785316,E,2019
CL101030040@,sin_nombre,GLACIAR ROCOSO,0.0746860197161,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.7546040027726,-69.0037880077154,ALTIPLANICAS,MACROZONA NORTE,4739.1120797,4830,4675,0.000505803535624,0.000463821842167,25.2714506389,SW,2019
CL101040011@,sin_nombre,GLACIAR ROCOSO,0.0672346941849,TARAPACA,TAMARUGAL,COLCHANE,-19.0920663412004,-69.0078868062131,ALTIPLANICAS,MACROZONA NORTE,5079.75105485,5179,5009,0.00043857149386,0.00040217005987,29.7146824355,NE,2019
CL101041003@,sin_nombre,GLACIAR ROCOSO,0.0191671589105,TARAPACA,TAMARUGAL,COLCHANE,-19.1566340014815,-69.0061073821122,ALTIPLANICAS,MACROZONA NORTE,4962.81725888,5034,4926,7.9877960628e-05,7.32480898959e-05,25.5328724759,SE,2019
CL101042006@,sin_nombre,GLACIAR ROCOSO,0.0275065892656,TARAPACA,TAMARUGAL,COLCHANE,-19.7407004830107,-68.7653210072394,ALTIPLANICAS,MACROZONA NORTE,5124.57142857,5179,5055,0.000130410262769,0.000119586210959,28.7637076718,SW,2019
CL101042007@,sin_nombre,GLACIAR ROCOSO,0.0232850944208,TARAPACA,TAMARUGAL,COLCHANE,-19.7271431632817,-68.6963624783621,ALTIPLANICAS,MACROZONA NORTE,5352.72357724,5403,5318,0.000104020984764,9.53872430286e-05,30.0915639226,NE,2019
CL101044028@,sin_nombre,GLACIAR ROCOSO,0.0339559831094,TARAPACA,TAMARUGAL,PICA,-19.7692794275179,-68.7616617163403,ALTIPLANICAS,MACROZONA NORTE,4682.12912088,4719,4646,0.000173559960071,0.000159154483385,28.0757621409,SW,2019
CL101044029@,sin_nombre,GLACIAR ROCOSO,0.0252073113455,TARAPACA,TAMARUGAL,PICA,-19.7675139868556,-68.7654832182411,ALTIPLANICAS,MACROZONA NORTE,4671.06319703,4714,4641,0.000115842415739,0.000106227495233,26.127388534,S,2019
CL101044032@,sin_nombre,GLACIAR ROCOSO,0.0181459948264,TARAPACA,TAMARUGAL,PICA,-19.7561988106738,-68.7601458319969,ALTIPLANICAS,MACROZONA NORTE,4999.91099476,5049,4961,7.41586188072e-05,6.80034534462e-05,32.5505753762,SE,2019
CL101044033@,sin_nombre,GLACIAR ROCOSO,0.0141448759069,TARAPACA,TAMARUGAL,PICA,-19.7577397024639,-68.7611061385399,ALTIPLANICAS,MACROZONA NORTE,4947.37583893,4981,4912,5.28882437515e-05,4.84985195201e-05,26.6377060557,S,2019
CL101044034@,sin_nombre,GLACIAR ROCOSO,0.0126332809127,TARAPACA,TAMARUGAL,COLCHANE,-19.7453528536112,-68.7392177889304,ALTIPLANICAS,MACROZONA NORTE,4945.91729323,4986,4920,4.53684069913e-05,4.1602829211e-05,24.1502908907,S,2019
CL101044035@,sin_nombre,GLACIAR ROCOSO,0.0145409390866,TARAPACA,TAMARUGAL,COLCHANE,-19.7467224768068,-68.7453013250769,ALTIPLANICAS,MACROZONA NORTE,5099.19230769,5154,5047,5.49078036557e-05,5.03504559523e-05,30.9616198907,SE,2019
CL101044036@,sin_nombre,GLACIAR ROCOSO,0.0169883344351,TARAPACA,TAMARUGAL,COLCHANE,-19.7536308602385,-68.7220704724995,ALTIPLANICAS,MACROZONA NORTE,5296.60989011,5350,5249,6.78126550776e-05,6.21842047062e-05,31.115285187,NW,2019
CL101044025@,sin_nombre,GLACIARETE,0.0136177195472,TARAPACA,TAMARUGAL,COLCHANE,-19.752382666115,-68.6974559483099,ALTIPLANICAS,MACROZONA NORTE,5965.28472222,5980,5944,8.37190924003e-05,7.11612285403e-05,17.9796101583,W,2019
CL101001049@,VOLCAN PARINACOTA,GLACIARETE,0.0102205585232,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.1530550186846,-69.1479048855742,ALTIPLANICAS,MACROZONA NORTE,5747.045872,5818,5689,5.6715521795e-05,4.82081935257e-05,34.437483,NW,2019
CL101010018@,sin_nombre,GLACIARETE,0.0179538091613,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.4130495429307,-69.0494181237954,ALTIPLANICAS,MACROZONA NORTE,5884.9947644,5935,5838,0.000121824706124,0.000103551000205,38.4450571599,SW,2019
CL101010010@,sin_nombre,GLACIARETE,0.048301195144,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.3726548114367,-69.0564985039839,ALTIPLANICAS,MACROZONA NORTE,5718.16470588,5775,5641,0.000466633268993,0.000396638278644,25.9849848803,NW,2019
CL101001015@,sin_nombre,GLACIARETE,0.018325689416,ARICA Y PARINACOTA,PARINACOTA,PUTRE,-18.0467625719964,-69.0793747441878,ALTIPLANICAS,MACROZONA NORTE,5596.23195876,5628,5566,0.000125261531359,0.000106472301655,21.1065019578,W,2019
